asr,degradation,snr_db,llm,outcome_col,n,outcome_median,outcome_lo,outcome_hi,absorption_median,absorption_lo,absorption_hi,retention_median,retention_lo,retention_hi,gain_paired_median,gain_paired_lo,gain_paired_hi,gain_ceiling_median,gain_ceiling_lo,gain_ceiling_hi,gain_legacy_median,gain_legacy_lo,gain_legacy_hi,gain_calibrated_median,gain_calibrated_lo,gain_calibrated_hi,gain_median,tsa_median,gain_crit_minus_func_median,gain_lo,tsa_lo,gain_crit_minus_func_lo,gain_hi,tsa_hi,gain_crit_minus_func_hi,calibration_a_median,calibration_a_lo,calibration_a_hi,calibration_b_median,calibration_b_lo,calibration_b_hi
whisper-base-mlx,babble,10,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.38461538461538464,0.34134615384615385,0.4326923076923077,0.30357142857142855,0.25730576441102754,0.35417135885885886,0.5668789808917197,0.4938232536333802,0.6397638615361309,-0.001750800780112638,-0.06741570198449794,0.07033175879192868,-0.056836859874392076,-0.1237780054394341,0.010839907245346317,-0.27917548046578033,-0.3265725483755237,-0.22998061665203665,-0.04194037624692176,-0.0958759637552929,0.01817898623725554,-0.001750800780112638,0.38461538461538464,0.03668309591497915,-0.06741570198449794,0.34134615384615385,-0.09989425548212875,0.07033175879192868,0.4326923076923077,0.17366569748553773,1.2603971996248244,0.9582781176337362,1.599760826805779,-4.170766099995545,-5.241888869203148,-3.2673072020067573
whisper-base-mlx,babble,20,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.49759615384615385,0.44711538461538464,0.5432692307692307,0.3875,0.33012582508250826,0.4437299035369775,0.8071428571428572,0.7359823529411764,0.8682170542635659,0.16833981083645833,0.10357444564355002,0.22494650748496983,-0.04177086425937937,-0.10684807263103685,0.024616673654224566,-0.2752048400549999,-0.33041214213542025,-0.2214179583325355,0.0061433671925071875,-0.0524940724996541,0.06527960581077429,0.16833981083645833,0.49759615384615385,0.1201817439230321,0.10357444564355002,0.44711538461538464,-0.009889914871123567,0.22494650748496983,0.5432692307692307,0.24455962947135487,1.2644806680646505,0.951131358796824,1.6301902725123314,-4.1623021804214355,-5.288813235966978,-3.2541217928004316
whisper-base-mlx,clean,,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.5288461538461539,0.4831730769230769,0.5793269230769231,0.425,0.36733592717662605,0.4827586206896552,,,,,,,-0.028840589085693646,-0.09855514055793993,0.03884659745341755,-0.28951402192971076,-0.3441907018239237,-0.2333116522283175,,,,,0.5288461538461539,,,0.4831730769230769,,,0.5793269230769231,,1.256295363852425,0.9354350586509866,1.5827834255255555,-4.152534444404468,-5.233146595501821,-3.2255288261278623
whisper-base-mlx,clipping,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.35336538461538464,0.3076923076923077,0.39903846153846156,0.27209467455621306,0.22554287350019353,0.3184388492548631,0.4823529411764706,0.4093500797448166,0.5542872670807453,-0.03271550932766079,-0.09094631275108994,0.029085627056920187,-0.10001633775551215,-0.15604122590070127,-0.04125690621056585,-0.24637575669864265,-0.29007384896104904,-0.2015919395807434,-0.027046964093062315,-0.08624617745597786,0.028187049643227543,-0.03271550932766079,0.35336538461538464,0.13751609982914106,-0.09094631275108994,0.3076923076923077,0.012217415494849003,0.029085627056920187,0.39903846153846156,0.254986479323933,1.261588463251364,0.9441887795745031,1.613184503648396,-4.170171092292654,-5.227038892212331,-3.2417230394193637
whisper-base-mlx,clipping,10,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.47836538461538464,0.4326923076923077,0.5264423076923077,0.3713355048859935,0.31973245957762747,0.4258126987732848,0.7379310344827587,0.6641190839694656,0.8102189781021898,0.09699601387427409,0.03262097446405416,0.16393563125625515,-0.06417157259333595,-0.1263103189941402,0.002842053223636502,-0.28660729983517497,-0.33534619555184014,-0.23479907495007646,-0.006941061800628312,-0.06608230902695936,0.052289919968254245,0.09699601387427409,0.47836538461538464,0.07435438973138048,0.03262097446405416,0.4326923076923077,-0.061330855908953034,0.16393563125625515,0.5264423076923077,0.20812906014466107,1.2552561659665984,0.9420711760799482,1.5933164904652088,-4.170945361939273,-5.198387789224352,-3.268625833731474
whisper-base-mlx,clipping,20,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.5264423076923077,0.47830528846153847,0.5745192307692307,0.4152823920265781,0.3568848645465253,0.4684408614641173,0.9078014184397163,0.854683698296837,0.9535061246227586,0.20147584197973956,0.14924386210733032,0.2525645637654148,-0.06008460276849048,-0.12777116215741982,0.006335154190684323,-0.29212067073902537,-0.34588609803949755,-0.23887926569735174,0.0036793896629907785,-0.055697323243872936,0.06067932567977446,0.20147584197973956,0.5264423076923077,0.14628508972724097,0.14924386210733032,0.47830528846153847,0.05198154646583056,0.2525645637654148,0.5745192307692307,0.2471069122571808,1.2510968816726713,0.9489115622256233,1.5908492015474478,-4.130722687582915,-5.153479038304415,-3.2642020508863037
whisper-base-mlx,codec,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.4519230769230769,0.40384615384615385,0.5,0.3782991202346041,0.328219671788638,0.4310850439882698,0.6897473723031533,0.6187357954545455,0.7579617834394905,0.10196582488052308,0.045688231337074524,0.15559983512334177,-0.022976447442175613,-0.09154774245422823,0.043667615424088535,-0.2334504425889557,-0.28267928761873085,-0.18331315511155746,0.002682754302517687,-0.05476751027339211,0.06047614093150747,0.10196582488052308,0.4519230769230769,0.09938054300919846,0.045688231337074524,0.40384615384615385,-0.017691195499817184,0.15559983512334177,0.5,0.21262695358186895,1.2551285850620841,0.9540761639123748,1.5935093003521728,-4.15305640376247,-5.230943672083425,-3.240724709965124
whisper-base-mlx,codec,10,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.5264423076923077,0.4807692307692308,0.5745192307692307,0.4402730375426621,0.3865703982538829,0.49657817744715593,0.8633093525179856,0.8013829787234042,0.9185230352303523,0.18285743650206615,0.12809148824853403,0.2351122375061936,-0.009756931705658167,-0.07682004752782154,0.061184476943399055,-0.2599796213390751,-0.3124032730799407,-0.20674419813079484,0.009634838298821558,-0.05208491354387884,0.068855125272306,0.18285743650206615,0.5264423076923077,0.06905173902150313,0.12809148824853403,0.4807692307692308,-0.041086817363363476,0.2351122375061936,0.5745192307692307,0.1782298218242487,1.2547628644892002,0.934451728210118,1.6155719824058765,-4.143499761776271,-5.27089653366724,-3.2327463658544375
whisper-base-mlx,codec,20,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.5264423076923077,0.47836538461538464,0.5769230769230769,0.42657342657342656,0.3698630136986301,0.4863059977786005,0.9090909090909091,0.8540103874227961,0.9552272121535181,0.2015447524732426,0.14386279498159119,0.2527134944304171,-0.026071839831962373,-0.09275251144723883,0.04454055606231008,-0.2903679893317245,-0.34760167076682963,-0.2342650904025405,-0.004255868705778321,-0.06565053879284022,0.05642290312211247,0.2015447524732426,0.5264423076923077,0.13354646248116725,0.14386279498159119,0.47836538461538464,0.03139083144878473,0.2527134944304171,0.5769230769230769,0.2410561307565302,1.2606095825243,0.9495641775800142,1.606742966857514,-4.182384581376693,-5.270460947396932,-3.2565342631459284
whisper-base-mlx,farfield,0,google/gemma-4-31B-it-qat-w4a16-ct,ees,416,0.49278846153846156,0.44705528846153847,0.5408653846153846,0.4,0.3486804603120178,0.4563812339498047,0.8,0.7304964539007093,0.864516129032258,0.14478452423053656,0.07972197476625079,0.2077572268000494,-0.029004709994706557,-0.09861570935699189,0.04187313613299486,-0.2731632575920194,-0.3270899952550496,-0.2217391820259524,-0.00461699861863113,-0.06468180057379948,0.05648565981964943,0.14478452423053656,0.49278846153846156,0.17940043071528977,0.07972197476625079,0.44705528846153847,0.0584498690426435,0.2077572268000494,0.5408653846153846,0.2988703300062388,1.2553777683333487,0.9551936957668041,1.60815680197751,-4.1777881267667745,-5.268934445324458,-3.261401194461499
