asr,degradation,snr_db,llm,outcome,n,n_scored,n_err,n_ceiling,n_collapse,mean_wer_all,median_wer,mean_wer_err,mean_outcome,ceiling,absorption,naive_legacy,naive_ceiling,gain_legacy,gain_ceiling,n_paired,n_dropped_no_anchor,mean_wer_paired,retention,naive_paired,gain_paired,underpowered,n_calibrated,mean_observed,mean_predicted,gain_calibrated,share_at_high_wer,n_clean_at_high_wer,refused
whisper-large-v3-turbo,babble,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,256,160,10,0.22906075862834524,0.14285714285714285,0.3722237327710615,0.4951923076923077,0.7125,0.359375,0.7709392413716547,0.44729059040061864,-0.4115642413716547,-0.08791559040061864,121,0,0.3462253945126934,0.6776859504132231,0.6537746054873066,0.02391134492591651,False,416,0.4951923076923077,0.5277591656569547,-0.03256685796464698,0.052884615384615384,11,
whisper-large-v3-turbo,babble,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,241,175,6,0.19698283275660305,0.125,0.3400201594470831,0.5408653846153846,0.7257142857142858,0.4066390041493776,0.803017167243397,0.4789567985726883,-0.3963781630940194,-0.07231779442331071,109,0,0.30981660916475023,0.8348623853211009,0.6901833908352497,0.1446789944858512,False,416,0.5408653846153846,0.5492997057614695,-0.008434321146084889,0.038461538461538464,11,
whisper-large-v3-turbo,clean,,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,225,191,4,0.1743239511734427,0.1,0.3223056163917879,0.5649038461538461,0.7172774869109948,0.43555555555555553,0.8256760488265573,0.48609492436819407,-0.3901204932710018,-0.05053936881263854,0,0,,,,,True,0,,,,,,
whisper-large-v3-turbo,clipping,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,264,152,5,0.2296114164262644,0.16666666666666666,0.36181192891411385,0.5120192307692307,0.7236842105263158,0.39015151515151514,0.7703885835737356,0.46184663039110185,-0.3802370684222205,-0.07169511523958672,128,0,0.3132711569543394,0.734375,0.6867288430456606,0.04764615695433938,False,416,0.5120192307692307,0.5262191982295372,-0.014199967460306495,0.04567307692307692,11,
whisper-large-v3-turbo,clipping,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,234,182,4,0.18857568266216515,0.1111111111111111,0.3352456580660719,0.5600961538461539,0.7307692307692307,0.42735042735042733,0.8114243173378348,0.48578201910556285,-0.3840738899874075,-0.058431591755135515,104,0,0.28175743720404645,0.8942307692307693,0.7182425627959536,0.17598820643481572,False,416,0.5600961538461539,0.5551257470331916,0.004970406812962236,0.03365384615384615,11,
whisper-large-v3-turbo,clipping,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,220,196,2,0.16448513645623428,0.09090909090909091,0.31102643984451617,0.5793269230769231,0.7193877551020408,0.45454545454545453,0.8355148635437657,0.4956391427649144,-0.38096940899831117,-0.041093688219459856,96,0,0.2633641372333805,0.9791666666666666,0.7366358627666195,0.2425308039000471,False,416,0.5793269230769231,0.5706742667215919,0.00865265635533119,0.014423076923076924,11,
whisper-large-v3-turbo,codec,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,256,160,4,0.22166084669684835,0.14285714285714285,0.3601988758823791,0.5024038461538461,0.675,0.39453125,0.7783391533031516,0.43186575877939415,-0.3838079033031516,-0.03733450877939415,126,0,0.3163985363703409,0.746031746031746,0.6836014636296591,0.06243028240208692,False,416,0.5024038461538461,0.5329880094950326,-0.03058416334118641,0.055288461538461536,11,
whisper-large-v3-turbo,codec,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,226,190,5,0.18348353255799577,0.1111111111111111,0.3377395997527715,0.5480769230769231,0.7210526315789474,0.4026548672566372,0.8165164674420042,0.47752460438879113,-0.41386160018536705,-0.07486973713215395,98,0,0.29444134231325414,0.8775510204081632,0.7055586576867459,0.17199236272141738,False,416,0.5480769230769231,0.5589589167191229,-0.010881993642199772,0.036057692307692304,11,
whisper-large-v3-turbo,codec,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,223,193,4,0.17270759210516054,0.1,0.3221809789943807,0.5625,0.7202072538860104,0.4260089686098655,0.8272924078948395,0.4881701757501611,-0.401283439284974,-0.062161207140295605,95,0,0.27554779861566553,0.9789473684210527,0.7244522013843344,0.25449516703671826,False,416,0.5625,0.5657204810896646,-0.003220481089664551,0.02403846153846154,11,
whisper-large-v3-turbo,farfield,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,241,175,5,0.19365493859020944,0.1213235294117647,0.3342757446204451,0.5264423076923077,0.6857142857142857,0.4107883817427386,0.8063450614097906,0.45649663226026616,-0.395556679667052,-0.04570825051752758,115,0,0.29500866600981007,0.8347826086956521,0.7049913339901899,0.12979127470546226,False,416,0.5264423076923077,0.5523070362022359,-0.02586472850992816,0.038461538461538464,11,
whisper-large-v3-turbo,farfield,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,230,186,5,0.17829653441285281,0.1111111111111111,0.3224841665902038,0.5504807692307693,0.7150537634408602,0.41739130434782606,0.8217034655871471,0.48446024647044567,-0.40431216123932107,-0.0670689421226196,104,0,0.2795484282642682,0.8942307692307693,0.7204515717357318,0.17377919749503745,False,416,0.5504807692307693,0.5617661871501757,-0.011285417919406404,0.021634615384615384,11,
whisper-large-v3-turbo,farfield,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,223,193,4,0.16766104708406798,0.09761904761904762,0.31276679635413623,0.5721153846153846,0.7098445595854922,0.452914798206278,0.832338952915932,0.487828750774525,-0.37942415470965396,-0.034913952568246975,98,0,0.26592991609774624,0.9897959183673469,0.7340700839022538,0.2557258344650931,False,416,0.5721153846153846,0.569011518425738,0.0031038661896465314,0.019230769230769232,11,
whisper-large-v3-turbo,noise,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,369,47,53,0.5197455678293748,0.5,0.585946222810352,0.27403846153846156,0.7659574468085106,0.21138211382113822,0.48025443217062525,0.3171475740176027,-0.268872318349487,-0.10576546019646446,200,0,0.5714733621641518,0.365,0.4285266378358482,-0.06352663783584822,False,416,0.27403846153846156,0.3423119777766521,-0.06827351623819056,0.2956730769230769,11,
whisper-large-v3-turbo,noise,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,295,121,8,0.28318525213209955,0.2,0.3993392030066221,0.46634615384615385,0.6776859504132231,0.37966101694915255,0.7168147478679004,0.40705938308642137,-0.3371537309187479,-0.027398366137268815,152,0,0.3831516974868778,0.6842105263157895,0.6168483025131222,0.06736222380266732,False,416,0.46634615384615385,0.49123532425585226,-0.024889170409698402,0.08413461538461539,11,
whisper-large-v3-turbo,noise,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,252,164,4,0.2045419736691094,0.14285714285714285,0.33765659145376836,0.5240384615384616,0.7317073170731707,0.3888888888888889,0.7954580263308906,0.48464151844846215,-0.4065691374420017,-0.09575262955957325,115,0,0.3044334879460738,0.782608695652174,0.6955665120539263,0.08704218359824767,False,416,0.5240384615384616,0.5435564259133284,-0.01951796437486686,0.040865384615384616,11,
whisper-large-v3-turbo,reverb,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,357,59,31,0.4670812318792118,0.42857142857142855,0.5442739284642925,0.3125,0.711864406779661,0.24649859943977592,0.5329187681207882,0.3244151695677918,-0.2864201686810123,-0.0779165701280159,192,0,0.51706711751942,0.4270833333333333,0.48293288248058,-0.05584954914724666,False,416,0.3125,0.3729363857880678,-0.060436385788067815,0.2283653846153846,11,
whisper-large-v3-turbo,reverb,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,281,135,15,0.2724568775497938,0.19090909090909092,0.40335253046517566,0.46634615384615385,0.7185185185185186,0.34519572953736655,0.7275431224502062,0.4287022558879849,-0.3823473929128397,-0.08350652635061834,139,0,0.3634246039206282,0.6474820143884892,0.6365753960793719,0.010906618309117322,False,416,0.46634615384615385,0.5006895219625801,-0.03434336811642624,0.09615384615384616,11,
whisper-large-v3-turbo,reverb,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,416,242,174,6,0.19628363211749855,0.125,0.33741318578875856,0.5480769230769231,0.7241379310344828,0.4214876033057851,0.8037163678825014,0.4798042447736576,-0.38222876457671634,-0.058316641467872465,111,0,0.2659757396599501,0.8468468468468469,0.73402426034005,0.11282258650679688,False,416,0.5480769230769231,0.5506955796305504,-0.002618656553627252,0.040865384615384616,11,
