asr,degradation,snr_db,llm,outcome_col,n,outcome_median,outcome_lo,outcome_hi,absorption_median,absorption_lo,absorption_hi,retention_median,retention_lo,retention_hi,gain_paired_median,gain_paired_lo,gain_paired_hi,gain_ceiling_median,gain_ceiling_lo,gain_ceiling_hi,gain_legacy_median,gain_legacy_lo,gain_legacy_hi,gain_calibrated_median,gain_calibrated_lo,gain_calibrated_hi,gain_median,tsa_median,gain_crit_minus_func_median,gain_lo,tsa_lo,gain_crit_minus_func_lo,gain_hi,tsa_hi,gain_crit_minus_func_hi,calibration_a_median,calibration_a_lo,calibration_a_hi,calibration_b_median,calibration_b_lo,calibration_b_hi
whisper-base-mlx,babble,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.34134615384615385,0.2980769230769231,0.38461538461538464,0.2484369504904068,0.20466976264189884,0.2937689651125752,0.5514705882352942,0.4676258992805755,0.6312582236842105,-0.002012026644299947,-0.07542301024451908,0.07189936972015976,-0.11326002246658488,-0.17277501859424618,-0.04723757984329847,-0.33459290806501474,-0.3827710682064103,-0.2868940765563165,-0.03631873229352514,-0.09335318288002545,0.018686333276671803,-0.002012026644299947,0.34134615384615385,0.0814943318797322,-0.07542301024451908,0.2980769230769231,-0.05815003225993383,0.07189936972015976,0.38461538461538464,0.2235991273586702,0.7713736270362748,0.4799873559728152,1.0816628360509881,-3.5009837116712035,-4.429209043913982,-2.6220841225878644
whisper-base-mlx,babble,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.43509615384615385,0.3870192307692308,0.4808293269230766,0.31839965592807257,0.2671009771986971,0.3714310515873016,0.7767857142857143,0.6984052111410601,0.8524590163934426,0.1493971115936859,0.08616860714830334,0.2097048070691161,-0.08647895365950045,-0.15154878331590868,-0.020484041749186287,-0.3444774417548234,-0.39482579166185944,-0.2909681238552115,0.004957870360850741,-0.057532199413726795,0.062223252672287004,0.1493971115936859,0.43509615384615385,0.15253488357099043,0.08616860714830334,0.3870192307692308,0.020550760011944204,0.2097048070691161,0.4808293269230766,0.285180780699874,0.7720799368279289,0.4922120942782263,1.086501187346042,-3.511181550000215,-4.519598421217033,-2.670437973292638
whisper-base-mlx,clean,,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.4639423076923077,0.41586538461538464,0.5120192307692307,0.3618912018853103,0.30768608414239484,0.4194783688031735,,,,,,,-0.04822619183772803,-0.12064798095482498,0.02425937878307148,-0.3525497474362004,-0.40730962279513566,-0.2955087337251404,,,,,0.4639423076923077,,,0.41586538461538464,,,0.5120192307692307,,0.7767026947942015,0.4663535077557394,1.0774707318550631,-3.4883012663766926,-4.472915035847147,-2.6434849737983446
whisper-base-mlx,clipping,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.3269230769230769,0.28365384615384615,0.37259615384615385,0.25,0.2052712813055946,0.29379361914257224,0.4935064935064935,0.4125852272727273,0.5697138047138046,-0.021923789059261567,-0.08765107586842759,0.042126556184685415,-0.10013656133671511,-0.15953695840484797,-0.040149401079506986,-0.26840203231953796,-0.31420120183281447,-0.22339453485801955,-0.011055985270145868,-0.06650718641900115,0.045899621757674265,-0.021923789059261567,0.3269230769230769,0.07119997810871051,-0.08765107586842759,0.28365384615384615,-0.06006546492329198,0.042126556184685415,0.37259615384615385,0.20351933110606416,0.7776398001866488,0.47867040085815266,1.0907961926787793,-3.4950686177081343,-4.5075875144261826,-2.6770185517931164
whisper-base-mlx,clipping,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.4182692307692308,0.3701923076923077,0.46634615384615385,0.31353135313531355,0.2634878340050754,0.3656957928802589,0.7089552238805971,0.6193840121426765,0.7857316227461857,0.08777706455800693,0.018884384516457946,0.149902947293049,-0.08429810720256384,-0.15119171420430685,-0.019980562218009545,-0.34453016690450194,-0.3965527998126354,-0.2925592355414266,-0.008798900795787629,-0.06984197360062032,0.053058968801370475,0.08777706455800693,0.4182692307692308,0.11052526962645776,0.018884384516457946,0.3701923076923077,-0.021116383346457476,0.149902947293049,0.46634615384615385,0.24923221839300594,0.7760650648019837,0.49562786383736734,1.0989844052899227,-3.500577030368474,-4.4693114420744235,-2.6680418992427803
whisper-base-mlx,clipping,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.4543269230769231,0.40865384615384615,0.5048076923076923,0.3490729154817427,0.2950777993887191,0.4041151525641659,0.8921568627450981,0.826519520851819,0.944954128440367,0.2028626374668751,0.14605102359725228,0.25666129213048844,-0.07117663371893865,-0.13930734825563945,0.0011058007102636555,-0.3564033172130433,-0.41147690079290805,-0.30044627378999444,-0.0025003730685372316,-0.0668673511602856,0.059660321984304904,0.2028626374668751,0.4543269230769231,0.02951394080785763,0.14605102359725228,0.40865384615384615,-0.08713305714209729,0.25666129213048844,0.5048076923076923,0.1474724177241874,0.7682870766502442,0.47908744583019697,1.0803647274518058,-3.508011486322997,-4.476093883626496,-2.660823987115298
whisper-base-mlx,codec,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.4110576923076923,0.36538461538461536,0.46153846153846156,0.34023668639053256,0.2930475607358015,0.3921612007634912,0.6944444444444444,0.6153846153846154,0.7714381591562799,0.11113856116009058,0.05196356899849181,0.17464527471448818,-0.03510485094276941,-0.10758132187102457,0.03547133922108271,-0.2724296066540104,-0.3211814313662411,-0.22169187560541279,0.015141131149059683,-0.04620230593702657,0.07314094015136698,0.11113856116009058,0.4110576923076923,0.05644786202193186,0.05196356899849181,0.36538461538461536,-0.07075444607152674,0.17464527471448818,0.46153846153846156,0.18596152580478878,0.7774376657946879,0.4872613431135763,1.0902868739422498,-3.5173610178982266,-4.470051408981263,-2.6753958134935316
whisper-base-mlx,codec,10,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.44711538461538464,0.39903846153846156,0.4951923076923077,0.36764942030381864,0.31510077030181005,0.4250891820142691,0.8031496062992126,0.7314717553688143,0.8728813559322034,0.13470002105000028,0.06816228170767115,0.20043172734925532,-0.02245884728172809,-0.08923273932593956,0.053094149808834784,-0.3325390748092273,-0.3861941324572575,-0.27541369257293785,-0.00635659098921218,-0.06753709463816025,0.05456924156021342,0.13470002105000028,0.44711538461538464,0.08543467916989522,0.06816228170767115,0.39903846153846156,-0.052584818327078474,0.20043172734925532,0.4951923076923077,0.21336916248171048,0.7758895837890659,0.4789523439479263,1.0710626441495477,-3.5119788171194672,-4.432376214999888,-2.6871322207545085
whisper-base-mlx,codec,20,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.47596153846153844,0.42788461538461536,0.5264423076923077,0.38515901060070673,0.3298217009916095,0.4415618833463356,0.9107142857142857,0.8524518888096935,0.957458006718925,0.23065537921587692,0.17213627468972853,0.2845168149760134,-0.024595157967824827,-0.09310345143177069,0.05011067470199098,-0.3323057945001581,-0.3896919922467782,-0.2767993527356893,0.009795828156617115,-0.053649229188415186,0.07101737588204533,0.23065537921587692,0.47596153846153844,0.1095843170769461,0.17213627468972853,0.42788461538461536,0.0007511491063462084,0.2845168149760134,0.5264423076923077,0.218861762666852,0.776668029597932,0.4761945055164176,1.0897774845251913,-3.4888458136451717,-4.546723298493305,-2.638403275527754
whisper-base-mlx,farfield,0,mlx-community/Qwen3.5-9B-MLX-8bit,ees,416,0.4326923076923077,0.3870192307692308,0.47836538461538464,0.34890965732087226,0.29652996845425866,0.40391041266691113,0.7413793103448276,0.6614141478282957,0.8151325145442792,0.09778718260644714,0.025402397496421685,0.1716360290578921,-0.034197857825702005,-0.1034906289004787,0.03895387271183143,-0.3255929423773692,-0.38360127794875565,-0.26736967320139454,-0.005803284550315285,-0.06680887702904745,0.056713642650190646,0.09778718260644714,0.4326923076923077,0.19162918887072944,0.025402397496421685,0.3870192307692308,0.04335448863341173,0.1716360290578921,0.47836538461538464,0.3228645586325153,0.7700433938275619,0.4978768804452307,1.0805500710818956,-3.505122150387598,-4.468833848589501,-2.6629272210360813
