asr,degradation,snr_db,llm,outcome_col,n,outcome_median,outcome_lo,outcome_hi,absorption_median,absorption_lo,absorption_hi,retention_median,retention_lo,retention_hi,gain_paired_median,gain_paired_lo,gain_paired_hi,gain_ceiling_median,gain_ceiling_lo,gain_ceiling_hi,gain_legacy_median,gain_legacy_lo,gain_legacy_hi,gain_calibrated_median,gain_calibrated_lo,gain_calibrated_hi,gain_median,tsa_median,gain_crit_minus_func_median,gain_lo,tsa_lo,gain_crit_minus_func_lo,gain_hi,tsa_hi,gain_crit_minus_func_hi,calibration_a_median,calibration_a_lo,calibration_a_hi,calibration_b_median,calibration_b_lo,calibration_b_hi
whisper-base-mlx,codec,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.47836538461538464,0.43263221153846154,0.5264423076923077,0.39116182750702805,0.3366005139920046,0.4459016393442623,0.8778625954198473,0.813953488372093,0.9316239316239316,0.1910511946095293,0.1319411235253826,0.24818646373964418,-0.029237631267294756,-0.10067365472608428,0.04292528348609214,-0.3090159046185337,-0.36351014198951626,-0.2556004681214132,0.01209634997350112,-0.0491677059560069,0.07293840573972171,0.1910511946095293,0.47836538461538464,0.13405162521974096,0.1319411235253826,0.43263221153846154,0.016271555289971977,0.24818646373964418,0.5264423076923077,0.25059169411353266,0.8792604596479754,0.5739325875032983,1.1915408649064911,-3.6838098684543015,-4.779108170371883,-2.830535765735774
whisper-base-mlx,codec,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.4807692307692308,0.4326923076923077,0.5289062499999997,0.38870431893687707,0.32992337384391957,0.445578231292517,0.8974358974358975,0.8386943164362519,0.9464285714285714,0.19093376261143574,0.12767993517807147,0.24871762714713838,-0.026007794003673645,-0.09737073308545861,0.04792025202663658,-0.32819252021077827,-0.38754123083987146,-0.27137970045284004,0.0013919066012515469,-0.06036385055607079,0.06501966523159905,0.19093376261143574,0.4807692307692308,0.030645475175792913,0.12767993517807147,0.4326923076923077,-0.09255305307146047,0.24871762714713838,0.5289062499999997,0.1514290843081077,0.885734885335657,0.5908277966481638,1.2069381040106923,-3.7123253824272817,-4.767861084281648,-2.8376010566370784
whisper-base-mlx,farfield,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.43990384615384615,0.3942307692307692,0.4879807692307692,0.35570469798657717,0.3029164457238088,0.4110077606029637,0.7709923664122137,0.6976744186046512,0.8387096774193549,0.10855033290574112,0.04146689074117975,0.17213404123357076,-0.03145372693759088,-0.1029985336247606,0.037521063885234296,-0.31911307632211994,-0.37134879725971004,-0.2652638046685607,-0.00962539836877252,-0.06887077803620166,0.0540964722405615,0.10855033290574112,0.43990384615384615,0.18402814019873626,0.04146689074117975,0.3942307692307692,0.05624539140942426,0.17213404123357076,0.4879807692307692,0.31745699913779274,0.8842627808746555,0.5856422894124558,1.2018422880249597,-3.7251274788363276,-4.7349609459828015,-2.8919389696759072
whisper-base-mlx,farfield,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.47115384615384615,0.4230769230769231,0.5192307692307693,0.3697059416552588,0.31399317406143346,0.4247531454053193,0.8492063492063492,0.7777777777777778,0.9099099099099099,0.18044015329591018,0.11255300203328406,0.24431779294343092,-0.05535768640508362,-0.12227370233326286,0.015663605327595437,-0.3318137753777185,-0.38468485617959536,-0.27535211579549784,0.006241144424342759,-0.056197400276798676,0.06662182202652993,0.18044015329591018,0.47115384615384615,0.0753172797108741,0.11255300203328406,0.4230769230769231,-0.047579194274312335,0.24431779294343092,0.5192307692307693,0.20044895439641608,0.8697665575313513,0.5761666046216757,1.208784636438585,-3.675239982883471,-4.680181388028688,-2.775606049666648
whisper-base-mlx,farfield,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.47115384615384615,0.4254807692307692,0.516887019230769,0.358974358974359,0.3041958041958042,0.4149676537281579,0.9,0.8380952380952381,0.9537143221202854,0.21491813387746406,0.1539181952791956,0.2690299723633224,-0.07020011030579953,-0.1367995626861892,-0.0008139149541476287,-0.3532208764976707,-0.40983159213886716,-0.29581809858644437,-0.003070684695383158,-0.0667198527113646,0.05559489504496661,0.21491813387746406,0.47115384615384615,0.0643375592596866,0.1539181952791956,0.4254807692307692,-0.04859611002879716,0.2690299723633224,0.516887019230769,0.17297077827959353,0.8846952653485607,0.5806775590796702,1.1936359063505373,-3.713696300766782,-4.7604438523949035,-2.823984035882666
whisper-base-mlx,noise,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.0985576923076923,0.07211538461538461,0.12980769230769232,0.08219190828897904,0.05596107055961071,0.11055307248774586,0.15270935960591134,0.10362694300518134,0.20557130584192432,-0.11292153164834152,-0.15551991229769344,-0.0706532540471363,-0.026161410787598083,-0.0842441358290567,0.033135982474051105,-0.16519101399009833,-0.19698070383667285,-0.13613531444807167,-0.08087921025782388,-0.1322295473270472,-0.034359319003421894,-0.11292153164834152,0.0985576923076923,0.05709922254781481,-0.15551991229769344,0.07211538461538461,-0.03519001090763347,-0.0706532540471363,0.12980769230769232,0.1480177901187026,0.8719044334182524,0.5624527097812632,1.1913282161808347,-3.6999148273331404,-4.797594148555047,-2.8378964995930644
whisper-base-mlx,noise,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.31490384615384615,0.2715745192307692,0.3605769230769231,0.24431818181818182,0.20114942528735633,0.29190751445086704,0.478657743074921,0.398841186800322,0.5620915032679739,-0.025893310866255737,-0.09170158740093101,0.03837954222979743,-0.04209057088535249,-0.10456559474037574,0.027413118831663006,-0.28501048382529093,-0.33098208879275065,-0.241980714988606,-0.03608817745881282,-0.09309387013190003,0.01863192325142825,-0.025893310866255737,0.31490384615384615,0.20922824258050093,-0.09170158740093101,0.2715745192307692,0.08378196503651066,0.03837954222979743,0.3605769230769231,0.33154645562600277,0.8754768758590641,0.5952833017489767,1.1890560101206733,-3.7138409522461875,-4.688416861801113,-2.829473864502814
whisper-base-mlx,noise,20,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.42788461538461536,0.37740384615384615,0.4735576923076923,0.3333333333333333,0.2817093299215751,0.3831184002912975,0.6991869918699187,0.6131327996232635,0.775381245944192,0.06385109346718049,-0.007901102799458196,0.13034205555311298,-0.0673513729394013,-0.13665402706853294,-0.0013008606048877062,-0.3224061511022508,-0.3749647626497611,-0.27206038450191367,-0.008948973456898351,-0.06824811433175218,0.05102215322636905,0.06385109346718049,0.42788461538461536,0.19440620498258482,-0.007901102799458196,0.37740384615384615,0.06533386530431486,0.13034205555311298,0.4735576923076923,0.3252376024532213,0.8800280612413481,0.5871493847849765,1.1995023406135534,-3.7096794353938627,-4.772588495851708,-2.7847118330779366
whisper-base-mlx,reverb,0,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.0625,0.040865384615384616,0.08653846153846154,0.055825242718446605,0.036057692307692304,0.07971014492753623,0.0966046332894159,0.05819340016708437,0.14062696293969848,-0.13407870488538223,-0.1757991735892473,-0.09328389068134096,-0.09953596578893162,-0.16293740579057578,0.04763419916427176,-0.15084425497585874,-0.17886963860080035,-0.12271156697400751,-0.08629994216235218,-0.1412199846802329,-0.04000705446391745,-0.13407870488538223,0.0625,0.027128607658231017,-0.1757991735892473,0.040865384615384616,-0.058828995364736396,-0.09328389068134096,0.08653846153846154,0.11707898898876162,0.8803604918585374,0.5802526472893764,1.1830886494073565,-3.6960028269257474,-4.781744804173663,-2.8509647641514655
whisper-base-mlx,reverb,10,Qwen/Qwen3.5-27B-GPTQ-Int4,ees,416,0.24278846153846154,0.20192307692307693,0.2860576923076923,0.18498659517426275,0.1470527130519798,0.22581288606726146,0.3475609756097561,0.2754491017964072,0.4186143952189164,-0.12092827778121468,-0.1832285952951438,-0.05818320465386774,-0.11143775852673914,-0.17493572718977643,-0.04395583122621817,-0.2832010735236502,-0.32738537949833657,-0.24340063441743817,-0.06643389131238682,-0.1222976398647611,-0.014496419147501282,-0.12092827778121468,0.24278846153846154,0.05573225682852209,-0.1832285952951438,0.20192307692307693,-0.06703388611493721,-0.05818320465386774,0.2860576923076923,0.18677496556915468,0.8754858678805753,0.5710092867734305,1.207078416962794,-3.6872221326906844,-4.694796476066539,-2.8078649596026457
